Time (UTC);Channel;Frequency [kHz];UEID;Label;SNR [dB];Main;Sub;Level [dB];Location;Power [kW];Distance [km];Azimuth [deg];Latitude (TX);Longitude (TX);Latitude (RX);Longitude (RX)
2026-04-11 11:34:02;5C;178352;E010BC;DR Deutschland;21.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.2;240.6;52.520861;13.409431;52.592626;13.618599
2026-04-11 11:34:02;5C;178352;E010BC;DR Deutschland;21.6;13;2; -8.2;Berlin/Scholzplatz;5.0;28.7;250.5;52.506047;13.219503;52.592626;13.618599
2026-04-11 11:34:02;5C;178352;E010BC;DR Deutschland;21.6;14;4;-23.2;Frankfurt (Oder)/Booßen;5.0;59.4;112.8;52.382814;14.425847;52.592626;13.618599
2026-04-11 11:34:02;5C;178352;E010BC;DR Deutschland;21.6;14;5;-39.8;Templin;10.0;58.4;352.2;53.112564;13.500575;52.592626;13.618599
2026-04-11 11:34:02;5C;178352;E010BC;DR Deutschland;21.6;14;10;-33.7;Petkus;10.0;70.6;195.1;51.979511;13.349289;52.592626;13.618599
2026-04-11 11:34:02;5C;178352;E010BC;DR Deutschland;21.6;14;12;-21.0;Eberswalde;5.0;29.5;29.4;52.823378;13.833558;52.592626;13.618599
2026-04-11 11:34:05;5C;178352;E010BC;DR Deutschland;19.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.3;241.0;52.520861;13.409431;52.591870;13.619692
2026-04-11 11:34:05;5C;178352;E010BC;DR Deutschland;19.4;13;2; -6.7;Berlin/Scholzplatz;5.0;28.7;250.7;52.506047;13.219503;52.591870;13.619692
2026-04-11 11:34:05;5C;178352;E010BC;DR Deutschland;19.4;14;4;-21.3;Frankfurt (Oder)/Booßen;5.0;59.3;112.7;52.382814;14.425847;52.591870;13.619692
2026-04-11 11:34:05;5C;178352;E010BC;DR Deutschland;19.4;14;5;-39.3;Templin;10.0;58.4;352.2;53.112564;13.500575;52.591870;13.619692
2026-04-11 11:34:05;5C;178352;E010BC;DR Deutschland;19.4;14;12;-18.1;Eberswalde;5.0;29.5;29.2;52.823378;13.833558;52.591870;13.619692
2026-04-11 11:34:09;5C;178352;E010BC;DR Deutschland;19.7;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.3;241.4;52.520861;13.409431;52.591113;13.620786
2026-04-11 11:34:09;5C;178352;E010BC;DR Deutschland;19.7;13;2; -6.3;Berlin/Scholzplatz;5.0;28.7;250.9;52.506047;13.219503;52.591113;13.620786
2026-04-11 11:34:09;5C;178352;E010BC;DR Deutschland;19.7;14;4;-21.0;Frankfurt (Oder)/Booßen;5.0;59.2;112.7;52.382814;14.425847;52.591113;13.620786
2026-04-11 11:34:09;5C;178352;E010BC;DR Deutschland;19.7;14;12;-16.4;Eberswalde;5.0;29.5;28.9;52.823378;13.833558;52.591113;13.620786
2026-04-11 11:34:13;5C;178352;E010BC;DR Deutschland;19.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.3;241.8;52.520861;13.409431;52.590386;13.621841
2026-04-11 11:34:13;5C;178352;E010BC;DR Deutschland;19.4;13;2; -5.4;Berlin/Scholzplatz;5.0;28.8;251.1;52.506047;13.219503;52.590386;13.621841
2026-04-11 11:34:13;5C;178352;E010BC;DR Deutschland;19.4;14;4;-20.1;Frankfurt (Oder)/Booßen;5.0;59.1;112.7;52.382814;14.425847;52.590386;13.621841
2026-04-11 11:34:13;5C;178352;E010BC;DR Deutschland;19.4;14;10;-32.0;Petkus;10.0;70.4;195.4;51.979511;13.349289;52.590386;13.621841
2026-04-11 11:34:13;5C;178352;E010BC;DR Deutschland;19.4;14;12;-14.6;Eberswalde;5.0;29.6;28.8;52.823378;13.833558;52.590386;13.621841
2026-04-11 11:34:17;5C;178352;E010BC;DR Deutschland;21.0;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.3;242.1;52.520861;13.409431;52.589706;13.622825
2026-04-11 11:34:17;5C;178352;E010BC;DR Deutschland;21.0;13;2; -5.6;Berlin/Scholzplatz;5.0;28.8;251.3;52.506047;13.219503;52.589706;13.622825
2026-04-11 11:34:17;5C;178352;E010BC;DR Deutschland;21.0;14;4;-20.4;Frankfurt (Oder)/Booßen;5.0;59.0;112.6;52.382814;14.425847;52.589706;13.622825
2026-04-11 11:34:17;5C;178352;E010BC;DR Deutschland;21.0;14;5;-35.5;Templin;10.0;58.7;352.0;53.112564;13.500575;52.589706;13.622825
2026-04-11 11:34:17;5C;178352;E010BC;DR Deutschland;21.0;14;10;-31.9;Petkus;10.0;70.4;195.4;51.979511;13.349289;52.589706;13.622825
2026-04-11 11:34:17;5C;178352;E010BC;DR Deutschland;21.0;14;12;-14.6;Eberswalde;5.0;29.6;28.6;52.823378;13.833558;52.589706;13.622825
2026-04-11 11:34:21;5C;178352;E010BC;DR Deutschland;19.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.3;242.4;52.520861;13.409431;52.589220;13.623527
2026-04-11 11:34:21;5C;178352;E010BC;DR Deutschland;19.6;13;2; -4.6;Berlin/Scholzplatz;5.0;28.8;251.5;52.506047;13.219503;52.589220;13.623527
2026-04-11 11:34:21;5C;178352;E010BC;DR Deutschland;19.6;14;4;-20.0;Frankfurt (Oder)/Booßen;5.0;59.0;112.6;52.382814;14.425847;52.589220;13.623527
2026-04-11 11:34:21;5C;178352;E010BC;DR Deutschland;19.6;14;5;-34.7;Templin;10.0;58.8;352.0;53.112564;13.500575;52.589220;13.623527
2026-04-11 11:34:21;5C;178352;E010BC;DR Deutschland;19.6;14;10;-31.0;Petkus;10.0;70.3;195.5;51.979511;13.349289;52.589220;13.623527
2026-04-11 11:34:21;5C;178352;E010BC;DR Deutschland;19.6;14;12;-13.2;Eberswalde;5.0;29.6;28.4;52.823378;13.833558;52.589220;13.623527
2026-04-11 11:34:25;5C;178352;E010BC;DR Deutschland;23.3;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.4;242.7;52.520861;13.409431;52.588574;13.624450
2026-04-11 11:34:25;5C;178352;E010BC;DR Deutschland;23.3;13;2; -4.9;Berlin/Scholzplatz;5.0;28.9;251.6;52.506047;13.219503;52.588574;13.624450
2026-04-11 11:34:25;5C;178352;E010BC;DR Deutschland;23.3;14;4;-20.6;Frankfurt (Oder)/Booßen;5.0;58.9;112.5;52.382814;14.425847;52.588574;13.624450
2026-04-11 11:34:25;5C;178352;E010BC;DR Deutschland;23.3;14;5;-34.2;Templin;10.0;58.9;351.9;53.112564;13.500575;52.588574;13.624450
2026-04-11 11:34:25;5C;178352;E010BC;DR Deutschland;23.3;14;10;-31.2;Petkus;10.0;70.3;195.6;51.979511;13.349289;52.588574;13.624450
2026-04-11 11:34:25;5C;178352;E010BC;DR Deutschland;23.3;14;12;-14.2;Eberswalde;5.0;29.7;28.3;52.823378;13.833558;52.588574;13.624450
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.4;243.0;52.520861;13.409431;52.587893;13.625470
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;13;2; -5.7;Berlin/Scholzplatz;5.0;28.9;251.8;52.506047;13.219503;52.587893;13.625470
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;14;4;-21.5;Frankfurt (Oder)/Booßen;5.0;58.8;112.5;52.382814;14.425847;52.587893;13.625470
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;14;5;-35.3;Templin;10.0;58.9;351.9;53.112564;13.500575;52.587893;13.625470
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;14;9;-40.6;Eisenhüttenstadt;5.0;82.6;128.8;52.119158;14.568361;52.587893;13.625470
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;14;10;-31.8;Petkus;10.0;70.2;195.6;51.979511;13.349289;52.587893;13.625470
2026-04-11 11:34:29;5C;178352;E010BC;DR Deutschland;21.5;14;12;-15.5;Eberswalde;5.0;29.7;28.1;52.823378;13.833558;52.587893;13.625470
2026-04-11 11:34:32;5C;178352;E010BC;DR Deutschland;22.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.4;243.4;52.520861;13.409431;52.587178;13.626558
2026-04-11 11:34:32;5C;178352;E010BC;DR Deutschland;22.6;13;2; -6.5;Berlin/Scholzplatz;5.0;29.0;252.0;52.506047;13.219503;52.587178;13.626558
2026-04-11 11:34:32;5C;178352;E010BC;DR Deutschland;22.6;14;4;-22.8;Frankfurt (Oder)/Booßen;5.0;58.7;112.5;52.382814;14.425847;52.587178;13.626558
2026-04-11 11:34:32;5C;178352;E010BC;DR Deutschland;22.6;14;5;-37.3;Templin;10.0;59.0;351.8;53.112564;13.500575;52.587178;13.626558
2026-04-11 11:34:32;5C;178352;E010BC;DR Deutschland;22.6;14;10;-33.4;Petkus;10.0;70.2;195.7;51.979511;13.349289;52.587178;13.626558
2026-04-11 11:34:32;5C;178352;E010BC;DR Deutschland;22.6;14;12;-16.9;Eberswalde;5.0;29.7;27.9;52.823378;13.833558;52.587178;13.626558
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.5;243.8;52.520861;13.409431;52.586387;13.627701
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;13;2; -5.9;Berlin/Scholzplatz;5.0;29.0;252.2;52.506047;13.219503;52.586387;13.627701
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;14;4;-22.9;Frankfurt (Oder)/Booßen;5.0;58.6;112.4;52.382814;14.425847;52.586387;13.627701
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;14;5;-35.6;Templin;10.0;59.1;351.7;53.112564;13.500575;52.586387;13.627701
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;14;9;-41.7;Eisenhüttenstadt;5.0;82.3;128.7;52.119158;14.568361;52.586387;13.627701
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;14;10;-33.2;Petkus;10.0;70.1;195.8;51.979511;13.349289;52.586387;13.627701
2026-04-11 11:34:36;5C;178352;E010BC;DR Deutschland;19.4;14;12;-16.4;Eberswalde;5.0;29.8;27.7;52.823378;13.833558;52.586387;13.627701
2026-04-11 11:34:40;5C;178352;E010BC;DR Deutschland;20.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.5;244.2;52.520861;13.409431;52.585572;13.628881
2026-04-11 11:34:40;5C;178352;E010BC;DR Deutschland;20.5;13;2; -6.0;Berlin/Scholzplatz;5.0;29.1;252.4;52.506047;13.219503;52.585572;13.628881
2026-04-11 11:34:40;5C;178352;E010BC;DR Deutschland;20.5;14;4;-24.3;Frankfurt (Oder)/Booßen;5.0;58.5;112.4;52.382814;14.425847;52.585572;13.628881
2026-04-11 11:34:40;5C;178352;E010BC;DR Deutschland;20.5;14;5;-36.6;Templin;10.0;59.2;351.7;53.112564;13.500575;52.585572;13.628881
2026-04-11 11:34:40;5C;178352;E010BC;DR Deutschland;20.5;14;10;-33.7;Petkus;10.0;70.0;195.9;51.979511;13.349289;52.585572;13.628881
2026-04-11 11:34:40;5C;178352;E010BC;DR Deutschland;20.5;14;12;-16.9;Eberswalde;5.0;29.8;27.5;52.823378;13.833558;52.585572;13.628881
2026-04-11 11:34:44;5C;178352;E010BC;DR Deutschland;21.0;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.5;244.5;52.520861;13.409431;52.584948;13.629778
2026-04-11 11:34:44;5C;178352;E010BC;DR Deutschland;21.0;13;2; -7.2;Berlin/Scholzplatz;5.0;29.1;252.6;52.506047;13.219503;52.584948;13.629778
2026-04-11 11:34:44;5C;178352;E010BC;DR Deutschland;21.0;14;4;-26.0;Frankfurt (Oder)/Booßen;5.0;58.4;112.3;52.382814;14.425847;52.584948;13.629778
2026-04-11 11:34:44;5C;178352;E010BC;DR Deutschland;21.0;14;5;-38.5;Templin;10.0;59.3;351.6;53.112564;13.500575;52.584948;13.629778
2026-04-11 11:34:44;5C;178352;E010BC;DR Deutschland;21.0;14;10;-34.9;Petkus;10.0;70.0;195.9;51.979511;13.349289;52.584948;13.629778
2026-04-11 11:34:44;5C;178352;E010BC;DR Deutschland;21.0;14;12;-18.9;Eberswalde;5.0;29.9;27.3;52.823378;13.833558;52.584948;13.629778
2026-04-11 11:34:48;5C;178352;E010BC;DR Deutschland;20.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.5;244.9;52.520861;13.409431;52.584092;13.631015
2026-04-11 11:34:48;5C;178352;E010BC;DR Deutschland;20.5;13;2; -8.1;Berlin/Scholzplatz;5.0;29.1;252.8;52.506047;13.219503;52.584092;13.631015
2026-04-11 11:34:48;5C;178352;E010BC;DR Deutschland;20.5;14;4;-28.0;Frankfurt (Oder)/Booßen;5.0;58.3;112.3;52.382814;14.425847;52.584092;13.631015
2026-04-11 11:34:48;5C;178352;E010BC;DR Deutschland;20.5;14;5;-40.5;Templin;10.0;59.4;351.6;53.112564;13.500575;52.584092;13.631015
2026-04-11 11:34:48;5C;178352;E010BC;DR Deutschland;20.5;14;10;-36.6;Petkus;10.0;69.9;196.0;51.979511;13.349289;52.584092;13.631015
2026-04-11 11:34:48;5C;178352;E010BC;DR Deutschland;20.5;14;12;-20.8;Eberswalde;5.0;29.9;27.1;52.823378;13.833558;52.584092;13.631015
2026-04-11 11:34:52;5C;178352;E010BC;DR Deutschland;22.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.6;245.4;52.520861;13.409431;52.583264;13.632213
2026-04-11 11:34:52;5C;178352;E010BC;DR Deutschland;22.6;13;2; -9.8;Berlin/Scholzplatz;5.0;29.2;253.1;52.506047;13.219503;52.583264;13.632213
2026-04-11 11:34:52;5C;178352;E010BC;DR Deutschland;22.6;14;4;-30.2;Frankfurt (Oder)/Booßen;5.0;58.2;112.2;52.382814;14.425847;52.583264;13.632213
2026-04-11 11:34:52;5C;178352;E010BC;DR Deutschland;22.6;14;5;-42.2;Templin;10.0;59.5;351.5;53.112564;13.500575;52.583264;13.632213
2026-04-11 11:34:52;5C;178352;E010BC;DR Deutschland;22.6;14;10;-38.2;Petkus;10.0;69.8;196.1;51.979511;13.349289;52.583264;13.632213
2026-04-11 11:34:52;5C;178352;E010BC;DR Deutschland;22.6;14;12;-22.9;Eberswalde;5.0;29.9;26.9;52.823378;13.833558;52.583264;13.632213
2026-04-11 11:34:55;5C;178352;E010BC;DR Deutschland;18.8;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.6;245.8;52.520861;13.409431;52.582408;13.633450
2026-04-11 11:34:55;5C;178352;E010BC;DR Deutschland;18.8;13;2;-10.5;Berlin/Scholzplatz;5.0;29.3;253.3;52.506047;13.219503;52.582408;13.633450
2026-04-11 11:34:55;5C;178352;E010BC;DR Deutschland;18.8;14;4;-31.7;Frankfurt (Oder)/Booßen;5.0;58.1;112.2;52.382814;14.425847;52.582408;13.633450
2026-04-11 11:34:55;5C;178352;E010BC;DR Deutschland;18.8;14;5;-43.9;Templin;10.0;59.6;351.4;53.112564;13.500575;52.582408;13.633450
2026-04-11 11:34:55;5C;178352;E010BC;DR Deutschland;18.8;14;10;-38.5;Petkus;10.0;69.8;196.2;51.979511;13.349289;52.582408;13.633450
2026-04-11 11:34:55;5C;178352;E010BC;DR Deutschland;18.8;14;12;-23.0;Eberswalde;5.0;30.0;26.6;52.823378;13.833558;52.582408;13.633450
2026-04-11 11:34:59;5C;178352;E010BC;DR Deutschland;20.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.7;246.2;52.520861;13.409431;52.581577;13.634617
2026-04-11 11:34:59;5C;178352;E010BC;DR Deutschland;20.6;13;2;-11.6;Berlin/Scholzplatz;5.0;29.3;253.5;52.506047;13.219503;52.581577;13.634617
2026-04-11 11:34:59;5C;178352;E010BC;DR Deutschland;20.6;14;4;-32.1;Frankfurt (Oder)/Booßen;5.0;58.0;112.1;52.382814;14.425847;52.581577;13.634617
2026-04-11 11:34:59;5C;178352;E010BC;DR Deutschland;20.6;14;10;-39.0;Petkus;10.0;69.7;196.3;51.979511;13.349289;52.581577;13.634617
2026-04-11 11:34:59;5C;178352;E010BC;DR Deutschland;20.6;14;12;-24.0;Eberswalde;5.0;30.0;26.4;52.823378;13.833558;52.581577;13.634617
2026-04-11 11:35:03;5C;178352;E010BC;DR Deutschland;21.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.7;246.6;52.520861;13.409431;52.580737;13.635773
2026-04-11 11:35:03;5C;178352;E010BC;DR Deutschland;21.6;13;2;-12.3;Berlin/Scholzplatz;5.0;29.3;253.7;52.506047;13.219503;52.580737;13.635773
2026-04-11 11:35:03;5C;178352;E010BC;DR Deutschland;21.6;14;4;-33.2;Frankfurt (Oder)/Booßen;5.0;57.9;112.0;52.382814;14.425847;52.580737;13.635773
2026-04-11 11:35:03;5C;178352;E010BC;DR Deutschland;21.6;14;10;-39.3;Petkus;10.0;69.6;196.4;51.979511;13.349289;52.580737;13.635773
2026-04-11 11:35:03;5C;178352;E010BC;DR Deutschland;21.6;14;12;-25.2;Eberswalde;5.0;30.1;26.2;52.823378;13.833558;52.580737;13.635773
2026-04-11 11:35:07;5C;178352;E010BC;DR Deutschland;23.6;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.7;246.9;52.520861;13.409431;52.580141;13.636607
2026-04-11 11:35:07;5C;178352;E010BC;DR Deutschland;23.6;13;2;-13.3;Berlin/Scholzplatz;5.0;29.4;253.9;52.506047;13.219503;52.580141;13.636607
2026-04-11 11:35:07;5C;178352;E010BC;DR Deutschland;23.6;14;4;-33.4;Frankfurt (Oder)/Booßen;5.0;57.8;112.0;52.382814;14.425847;52.580141;13.636607
2026-04-11 11:35:07;5C;178352;E010BC;DR Deutschland;23.6;14;10;-39.9;Petkus;10.0;69.6;196.4;51.979511;13.349289;52.580141;13.636607
2026-04-11 11:35:07;5C;178352;E010BC;DR Deutschland;23.6;14;12;-25.3;Eberswalde;5.0;30.1;26.1;52.823378;13.833558;52.580141;13.636607
2026-04-11 11:35:11;5C;178352;E010BC;DR Deutschland;22.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.7;247.2;52.520861;13.409431;52.579334;13.637658
2026-04-11 11:35:11;5C;178352;E010BC;DR Deutschland;22.2;13;2;-12.4;Berlin/Scholzplatz;5.0;29.4;254.1;52.506047;13.219503;52.579334;13.637658
2026-04-11 11:35:11;5C;178352;E010BC;DR Deutschland;22.2;14;4;-32.6;Frankfurt (Oder)/Booßen;5.0;57.7;112.0;52.382814;14.425847;52.579334;13.637658
2026-04-11 11:35:11;5C;178352;E010BC;DR Deutschland;22.2;14;10;-39.1;Petkus;10.0;69.5;196.5;51.979511;13.349289;52.579334;13.637658
2026-04-11 11:35:11;5C;178352;E010BC;DR Deutschland;22.2;14;12;-22.7;Eberswalde;5.0;30.2;25.9;52.823378;13.833558;52.579334;13.637658
2026-04-11 11:35:15;5C;178352;E010BC;DR Deutschland;18.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.8;247.6;52.520861;13.409431;52.578486;13.638668
2026-04-11 11:35:15;5C;178352;E010BC;DR Deutschland;18.9;13;2; -9.6;Berlin/Scholzplatz;5.0;29.5;254.3;52.506047;13.219503;52.578486;13.638668
2026-04-11 11:35:15;5C;178352;E010BC;DR Deutschland;18.9;14;4;-28.0;Frankfurt (Oder)/Booßen;5.0;57.6;111.9;52.382814;14.425847;52.578486;13.638668
2026-04-11 11:35:15;5C;178352;E010BC;DR Deutschland;18.9;14;10;-36.9;Petkus;10.0;69.5;196.6;51.979511;13.349289;52.578486;13.638668
2026-04-11 11:35:15;5C;178352;E010BC;DR Deutschland;18.9;14;12;-19.2;Eberswalde;5.0;30.2;25.7;52.823378;13.833558;52.578486;13.638668
2026-04-11 11:35:18;5C;178352;E010BC;DR Deutschland;20.1;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.8;248.0;52.520861;13.409431;52.577616;13.639628
2026-04-11 11:35:18;5C;178352;E010BC;DR Deutschland;20.1;13;2; -8.1;Berlin/Scholzplatz;5.0;29.5;254.5;52.506047;13.219503;52.577616;13.639628
2026-04-11 11:35:18;5C;178352;E010BC;DR Deutschland;20.1;14;4;-25.9;Frankfurt (Oder)/Booßen;5.0;57.5;111.8;52.382814;14.425847;52.577616;13.639628
2026-04-11 11:35:18;5C;178352;E010BC;DR Deutschland;20.1;14;10;-36.9;Petkus;10.0;69.4;196.7;51.979511;13.349289;52.577616;13.639628
2026-04-11 11:35:18;5C;178352;E010BC;DR Deutschland;20.1;14;12;-15.4;Eberswalde;5.0;30.3;25.5;52.823378;13.833558;52.577616;13.639628
2026-04-11 11:35:22;5C;178352;E010BC;DR Deutschland;18.5;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.8;248.4;52.520861;13.409431;52.576705;13.640544
2026-04-11 11:35:22;5C;178352;E010BC;DR Deutschland;18.5;13;2; -7.5;Berlin/Scholzplatz;5.0;29.5;254.7;52.506047;13.219503;52.576705;13.640544
2026-04-11 11:35:22;5C;178352;E010BC;DR Deutschland;18.5;14;4;-25.0;Frankfurt (Oder)/Booßen;5.0;57.4;111.8;52.382814;14.425847;52.576705;13.640544
2026-04-11 11:35:22;5C;178352;E010BC;DR Deutschland;18.5;14;5;-34.6;Templin;10.0;60.3;351.1;53.112564;13.500575;52.576705;13.640544
2026-04-11 11:35:22;5C;178352;E010BC;DR Deutschland;18.5;14;7;-44.5;Casekow;5.0;81.9;27.4;53.229497;14.207639;52.576705;13.640544
2026-04-11 11:35:22;5C;178352;E010BC;DR Deutschland;18.5;14;12;-14.6;Eberswalde;5.0;30.4;25.3;52.823378;13.833558;52.576705;13.640544
2026-04-11 11:35:26;5C;178352;E010BC;DR Deutschland;19.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.8;248.8;52.520861;13.409431;52.575801;13.641386
2026-04-11 11:35:26;5C;178352;E010BC;DR Deutschland;19.9;13;2; -7.0;Berlin/Scholzplatz;5.0;29.6;255.0;52.506047;13.219503;52.575801;13.641386
2026-04-11 11:35:26;5C;178352;E010BC;DR Deutschland;19.9;14;4;-24.6;Frankfurt (Oder)/Booßen;5.0;57.3;111.7;52.382814;14.425847;52.575801;13.641386
2026-04-11 11:35:26;5C;178352;E010BC;DR Deutschland;19.9;14;5;-34.5;Templin;10.0;60.4;351.1;53.112564;13.500575;52.575801;13.641386
2026-04-11 11:35:26;5C;178352;E010BC;DR Deutschland;19.9;14;10;-33.9;Petkus;10.0;69.2;196.8;51.979511;13.349289;52.575801;13.641386
2026-04-11 11:35:26;5C;178352;E010BC;DR Deutschland;19.9;14;12;-14.7;Eberswalde;5.0;30.4;25.1;52.823378;13.833558;52.575801;13.641386
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.8;249.1;52.520861;13.409431;52.575103;13.642019
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;13;2; -7.4;Berlin/Scholzplatz;5.0;29.6;255.1;52.506047;13.219503;52.575103;13.642019
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;14;4;-24.5;Frankfurt (Oder)/Booßen;5.0;57.2;111.6;52.382814;14.425847;52.575103;13.642019
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;14;5;-34.2;Templin;10.0;60.5;351.0;53.112564;13.500575;52.575103;13.642019
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;14;9;-42.5;Eisenhüttenstadt;5.0;80.8;128.5;52.119158;14.568361;52.575103;13.642019
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;14;10;-32.8;Petkus;10.0;69.2;196.9;51.979511;13.349289;52.575103;13.642019
2026-04-11 11:35:30;5C;178352;E010BC;DR Deutschland;21.7;14;12;-15.2;Eberswalde;5.0;30.5;25.0;52.823378;13.833558;52.575103;13.642019
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.9;249.5;52.520861;13.409431;52.574167;13.642868
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;13;2; -7.6;Berlin/Scholzplatz;5.0;29.6;255.4;52.506047;13.219503;52.574167;13.642868
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;14;4;-23.7;Frankfurt (Oder)/Booßen;5.0;57.1;111.6;52.382814;14.425847;52.574167;13.642868
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;14;5;-33.2;Templin;10.0;60.6;351.0;53.112564;13.500575;52.574167;13.642868
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;14;9;-40.7;Eisenhüttenstadt;5.0;80.7;128.5;52.119158;14.568361;52.574167;13.642868
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;14;10;-32.5;Petkus;10.0;69.1;196.9;51.979511;13.349289;52.574167;13.642868
2026-04-11 11:35:34;5C;178352;E010BC;DR Deutschland;21.7;14;12;-15.5;Eberswalde;5.0;30.5;24.8;52.823378;13.833558;52.574167;13.642868
2026-04-11 11:35:38;5C;178352;E010BC;DR Deutschland;19.2;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.9;249.9;52.520861;13.409431;52.573241;13.643711
2026-04-11 11:35:38;5C;178352;E010BC;DR Deutschland;19.2;13;2; -7.2;Berlin/Scholzplatz;5.0;29.6;255.6;52.506047;13.219503;52.573241;13.643711
2026-04-11 11:35:38;5C;178352;E010BC;DR Deutschland;19.2;14;4;-22.3;Frankfurt (Oder)/Booßen;5.0;57.0;111.5;52.382814;14.425847;52.573241;13.643711
2026-04-11 11:35:38;5C;178352;E010BC;DR Deutschland;19.2;14;5;-33.3;Templin;10.0;60.7;350.9;53.112564;13.500575;52.573241;13.643711
2026-04-11 11:35:38;5C;178352;E010BC;DR Deutschland;19.2;14;10;-32.2;Petkus;10.0;69.0;197.0;51.979511;13.349289;52.573241;13.643711
2026-04-11 11:35:38;5C;178352;E010BC;DR Deutschland;19.2;14;12;-15.3;Eberswalde;5.0;30.6;24.6;52.823378;13.833558;52.573241;13.643711
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.9;250.3;52.520861;13.409431;52.572325;13.644544
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;13;2; -7.2;Berlin/Scholzplatz;5.0;29.7;255.8;52.506047;13.219503;52.572325;13.644544
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;14;4;-21.3;Frankfurt (Oder)/Booßen;5.0;57.0;111.4;52.382814;14.425847;52.572325;13.644544
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;14;5;-32.5;Templin;10.0;60.8;350.9;53.112564;13.500575;52.572325;13.644544
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;14;9;-36.3;Eisenhüttenstadt;5.0;80.5;128.4;52.119158;14.568361;52.572325;13.644544
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;14;10;-31.6;Petkus;10.0;68.9;197.1;51.979511;13.349289;52.572325;13.644544
2026-04-11 11:35:41;5C;178352;E010BC;DR Deutschland;19.3;14;12;-15.4;Eberswalde;5.0;30.7;24.5;52.823378;13.833558;52.572325;13.644544
2026-04-11 11:35:45;5C;178352;E010BC;DR Deutschland;20.9;13;1;  0.0;Berlin/Alexanderplatz;10.0;16.9;250.7;52.520861;13.409431;52.571407;13.645376
